,Longitude,Latitude,Speed,Distance,Distance_x,Distance_y,PCI,PCI_3,PCI_4,PCI_6,PCI_7,PCI_20,PCI_40,PCI_184,PCI_237
366,-78.9389758,36.0000027,-300.0,857.3149124579,0.0049353,0.0069358,6,0,0,1,0,0,0,0,0
367,-78.9389758,36.0000027,-300.0,275.306897811,-2.7e-06,0.0019758,20,0,0,0,0,1,0,0,0
368,-78.938942,36.0000341,-300.0,489.675230176,0.0028849,0.003387,7,0,0,0,1,0,0,0,0
369,-78.938942,36.0000341,-300.0,318.083153632,0.0019749,-0.001058,40,0,0,0,0,0,1,0,0
370,-78.938942,36.0000341,-300.0,852.8674356283,0.0049039,0.006902,6,0,0,1,0,0,0,0,0
371,-78.938942,36.0000341,-300.0,273.3707775786,-3.41e-05,0.001942,20,0,0,0,0,1,0,0,0
372,-78.9388989,36.0000629,-300.0,485.2111247919,0.0028561,0.0033439,7,0,0,0,1,0,0,0,0
373,-78.9388989,36.0000629,-300.0,317.1514583364,0.0019461,-0.0011011,40,0,0,0,0,0,1,0,0
374,-78.9388989,36.0000629,-300.0,848.0188626277,0.0048751,0.0068589,6,0,0,1,0,0,0,0,0
375,-78.9388989,36.0000629,-300.0,271.0390696614,-6.29e-05,0.0018989,20,0,0,0,0,1,0,0,0
376,-78.9388671,36.0000972,-300.0,480.9484379003,0.0028218,0.0033121,7,0,0,0,1,0,0,0,0
377,-78.9388671,36.0000972,-300.0,315.4891000876,0.0019118,-0.0011329,40,0,0,0,0,0,1,0,0
378,-78.9388671,36.0000972,-300.0,843.5016108767,0.0048408,0.0068271,6,0,0,1,0,0,0,0,0
379,-78.9388671,36.0000972,-300.0,269.3625766179,-9.72e-05,0.0018671,20,0,0,0,0,1,0,0,0
380,-78.9388376,36.000144,-300.0,475.8813071484,0.002775,0.0032826,7,0,0,0,1,0,0,0,0
381,-78.9388376,36.000144,-300.0,312.8348440345,0.001865,-0.0011624,40,0,0,0,0,0,1,0,0
382,-78.9388376,36.000144,-300.0,838.2326313866,0.004794,0.0067976,6,0,0,1,0,0,0,0,0
383,-78.9388376,36.000144,-300.0,267.8893630591,-0.000144,0.0018376,20,0,0,0,0,1,0,0,0
384,-78.9388095,36.0001904,-300.0,471.028273369,0.0027286,0.0032545,7,0,0,0,1,0,0,0,0
385,-78.9388095,36.0001904,-300.0,310.3880836715,0.0018186,-0.0011905,40,0,0,0,0,0,1,0,0
386,-78.9388095,36.0001904,-300.0,833.1421313148,0.0047476,0.0067695,6,0,0,1,0,0,0,0,0
387,-78.9388095,36.0001904,-300.0,266.7669035055,-0.0001904,0.0018095,20,0,0,0,0,1,0,0,0
388,-78.9387843,36.0002158,-300.0,467.8041494511,0.0027032,0.0032293,7,0,0,0,1,0,0,0,0
389,-78.9387843,36.0002158,-300.0,265.6225984862,-0.0002158,0.0017843,20,0,0,0,0,1,0,0,0
390,-78.9387414,36.0002376,-300.0,463.8060655032,0.0026814,0.0031864,7,0,0,0,1,0,0,0,0
391,-78.9387414,36.0002376,-300.0,309.141338455,0.0017714,-0.0012586,40,0,0,0,0,0,1,0,0
392,-78.9387414,36.0002376,-300.0,825.3095842978,0.0047004,0.0067014,6,0,0,1,0,0,0,0,0
393,-78.9387414,36.0002376,-300.0,263.4491569802,-0.0002376,0.0017414,20,0,0,0,0,1,0,0,0
394,-78.9387132,36.0002774,-300.0,459.4509982449,0.0026416,0.0031582,7,0,0,0,1,0,0,0,0
395,-78.9386948,36.0003287,-300.0,454.1155282587,0.0025903,0.0031398,7,0,0,0,1,0,0,0,0
396,-78.9386757,36.0003758,-300.0,450.4905193876,0.0025432,0.0031207,7,0,0,0,1,0,0,0,0
397,-78.938655,36.0004085,-300.0,447.0573578758,0.0025105,0.0031,7,0,0,0,1,0,0,0,0
398,-78.9386299,36.0004431,-300.0,443.2089074402,0.0024759,0.0030749,7,0,0,0,1,0,0,0,0
399,-78.9386047,36.0004809,-300.0,439.2431341221,0.0024381,0.0030497,7,0,0,0,1,0,0,0,0
400,-78.9386047,36.0004809,-300.0,297.8555190578,0.0015281,-0.0013953,40,0,0,0,0,0,1,0,0
401,-78.9386047,36.0004809,-300.0,799.4035220674,0.0044571,0.0065647,6,0,0,1,0,0,0,0,0
402,-78.9386047,36.0004809,-300.0,260.6206720975,-0.0004809,0.0016047,20,0,0,0,0,1,0,0,0
403,-78.9385807,36.0005159,-300.0,435.4067508393,0.0024031,0.0030257,7,0,0,0,1,0,0,0,0
404,-78.9385807,36.0005159,-300.0,296.4475536495,0.0014931,-0.0014193,40,0,0,0,0,0,1,0,0
405,-78.9385807,36.0005159,-300.0,795.3482585772,0.0044221,0.0065407,6,0,0,1,0,0,0,0,0
406,-78.9385807,36.0005159,-300.0,260.0906997842,-0.0005159,0.0015807,20,0,0,0,0,1,0,0,0
407,-78.9385341,36.000556,-300.0,430.1572001571,0.002363,0.0029791,7,0,0,0,1,0,0,0,0
408,-78.9385341,36.000556,-300.0,258.9988043855,-0.000556,0.0015341,20,0,0,0,0,1,0,0,0
409,-78.938496,36.0005853,-300.0,426.0367771712,0.0023337,0.002941,7,0,0,0,1,0,0,0,0
410,-78.938496,36.0005853,-300.0,295.7798378898,0.0014237,-0.001504,40,0,0,0,0,0,1,0,0
411,-78.938496,36.0005853,-300.0,784.9945637392,0.0043527,0.006456,6,0,0,1,0,0,0,0,0
412,-78.938496,36.0005853,-300.0,257.9797819055,-0.0005853,0.001496,20,0,0,0,0,1,0,0,0
413,-78.9384768,36.0006159,-300.0,422.9011220084,0.0023031,0.0029218,7,0,0,0,1,0,0,0,0
414,-78.9384768,36.0006159,-300.0,294.7829383227,0.0013931,-0.0015232,40,0,0,0,0,0,1,0,0
415,-78.9384768,36.0006159,-300.0,781.6238897567,0.0043221,0.0064368,6,0,0,1,0,0,0,0,0
416,-78.9384768,36.0006159,-300.0,257.9575477875,-0.0006159,0.0014768,20,0,0,0,0,1,0,0,0
417,-78.9384628,36.0006228,-300.0,421.8523667962,0.0022962,0.0029078,7,0,0,0,1,0,0,0,0
418,-78.9384628,36.0006228,-300.0,295.2582150951,0.0013862,-0.0015372,40,0,0,0,0,0,1,0,0
419,-78.9384628,36.0006228,-300.0,780.324851497,0.0043152,0.0064228,6,0,0,1,0,0,0,0,0
420,-78.9384628,36.0006228,-300.0,257.839105012,-0.0006228,0.0014628,20,0,0,0,0,1,0,0,0
421,-78.9384413,36.0006494,-300.0,418.6683660554,0.0022696,0.0028863,7,0,0,0,1,0,0,0,0
422,-78.9384413,36.0006494,-300.0,294.3654565007,0.0013596,-0.0015587,40,0,0,0,0,0,1,0,0
423,-78.9384413,36.0006494,-300.0,776.9681552747,0.0042886,0.0064013,6,0,0,1,0,0,0,0,0
424,-78.9384413,36.0006494,-300.0,257.3359915695,-0.0006494,0.0014413,20,0,0,0,0,1,0,0,0
425,-78.9384108,36.0006989,-300.0,414.1792766826,0.0022201,0.0028558,7,0,0,0,1,0,0,0,0
426,-78.9384108,36.0006989,-300.0,293.6421003682,0.0013101,-0.0015892,40,0,0,0,0,0,1,0,0
427,-78.9384108,36.0006989,-300.0,771.8398667026,0.0042391,0.0063708,6,0,0,1,0,0,0,0,0
428,-78.9384108,36.0006989,-300.0,258.3748021276,-0.0006989,0.0014108,20,0,0,0,0,1,0,0,0
429,-78.9383902,36.0007361,-300.0,410.5786670898,0.0021829,0.0028352,7,0,0,0,1,0,0,0,0
430,-78.9383902,36.0007361,-300.0,292.5377960797,0.0012729,-0.0016098,40,0,0,0,0,0,1,0,0
431,-78.9383902,36.0007361,-300.0,767.9455843231,0.0042019,0.0063502,6,0,0,1,0,0,0,0,0
432,-78.9383902,36.0007361,-300.0,258.7386569576,-0.0007361,0.0013902,20,0,0,0,0,1,0,0,0
433,-78.9383781,36.0007797,-300.0,407.0603025336,0.0021393,0.0028231,7,0,0,0,1,0,0,0,0
434,-78.9383781,36.0007797,-300.0,290.7800765736,0.0012293,-0.0016219,40,0,0,0,0,0,1,0,0
435,-78.9383781,36.0007797,-300.0,764.2018541589,0.0041583,0.0063381,6,0,0,1,0,0,0,0,0
436,-78.9383781,36.0007797,-300.0,259.7827121811,-0.0007797,0.0013781,20,0,0,0,0,1,0,0,0
437,-78.9383546,36.0008226,-300.0,402.9723473886,0.0020964,0.0027996,7,0,0,0,1,0,0,0,0
438,-78.9383546,36.0008226,-300.0,289.6571901638,0.0011864,-0.0016454,40,0,0,0,0,0,1,0,0
439,-78.9383546,36.0008226,-300.0,759.7481510273,0.0041154,0.0063146,6,0,0,1,0,0,0,0,0
440,-78.9383546,36.0008226,-300.0,260.4060197302,-0.0008226,0.0013546,20,0,0,0,0,1,0,0,0
441,-78.9383343,36.0008666,-300.0,399.0219782378,0.0020524,0.0027793,7,0,0,0,1,0,0,0,0
442,-78.9383343,36.0008666,-300.0,288.4200335666,0.0011424,-0.0016657,40,0,0,0,0,0,1,0,0
443,-78.9383343,36.0008666,-300.0,755.4478208862,0.0040714,0.0062943,6,0,0,1,0,0,0,0,0
444,-78.9383343,36.0008666,-300.0,261.3094445374,-0.0008666,0.0013343,20,0,0,0,0,1,0,0,0
445,-78.9383366,36.0009255,-300.0,395.1398922583,0.0019935,0.0027816,7,0,0,0,1,0,0,0,0
446,-78.9383366,36.0009255,-300.0,285.0556725631,0.0010835,-0.0016634,40,0,0,0,0,0,1,0,0
447,-78.9383366,36.0009255,-300.0,751.546008917,0.0040125,0.0062966,6,0,0,1,0,0,0,0,0
448,-78.9383366,36.0009255,-300.0,263.3992676418,-0.0009255,0.0013366,20,0,0,0,0,1,0,0,0
449,-78.9383091,36.0009561,-300.0,391.6726348745,0.0019629,0.0027541,7,0,0,0,1,0,0,0,0
450,-78.9383091,36.0009561,-300.0,284.9591441553,0.0010529,-0.0016909,40,0,0,0,0,0,1,0,0
451,-78.9383091,36.0009561,-300.0,747.6633215795,0.0039819,0.0062691,6,0,0,1,0,0,0,0,0
452,-78.9383091,36.0009561,-300.0,263.6220444868,-0.0009561,0.0013091,20,0,0,0,0,1,0,0,0
453,-78.9382527,36.0010024,-300.0,385.9395766879,0.0019166,0.0026977,7,0,0,0,1,0,0,0,0
454,-78.9382527,36.0010024,-300.0,286.1066685162,0.0010066,-0.0017473,40,0,0,0,0,0,1,0,0
455,-78.9382527,36.0010024,-300.0,740.9570809786,0.0039356,0.0062127,6,0,0,1,0,0,0,0,0
456,-78.9382527,36.0010024,-300.0,263.9912503048,-0.0010024,0.0012527,20,0,0,0,0,1,0,0,0
457,-78.9382171,36.0010338,-300.0,382.0058629465,0.0018852,0.0026621,7,0,0,0,1,0,0,0,0
458,-78.9382171,36.0010338,-300.0,286.5527870396,0.0009752,-0.0017829,40,0,0,0,0,0,1,0,0
459,-78.9382171,36.0010338,-300.0,736.4787794,0.0039042,0.0061771,6,0,0,1,0,0,0,0,0
460,-78.9382171,36.0010338,-300.0,264.1283442279,-0.0010338,0.0012171,20,0,0,0,0,1,0,0,0
461,-78.938179,36.0010621,-300.0,377.5794086526,0.0018569,0.002624,7,0,0,0,1,0,0,0,0
462,-78.9381407,36.001104,-300.0,373.4583700749,0.001815,0.0025857,7,0,0,0,1,0,0,0,0
463,-78.9381407,36.001104,-300.0,287.6621009369,0.000905,-0.0018593,40,0,0,0,0,0,1,0,0
464,-78.9381407,36.001104,-300.0,726.6963242577,0.003834,0.0061007,6,0,0,1,0,0,0,0,0
465,-78.9381407,36.001104,-300.0,264.8529211218,-0.001104,0.0011407,20,0,0,0,0,1,0,0,0
466,-78.9381198,36.0011514,-300.0,286.9776668003,0.0008576,-0.0018802,40,0,0,0,0,0,1,0,0
467,-78.9381198,36.0011514,-300.0,722.1985306528,0.0037866,0.0060798,6,0,0,1,0,0,0,0,0
468,-78.9381198,36.0011514,-300.0,369.4662564072,0.0017676,0.0025648,7,0,0,0,1,0,0,0,0
469,-78.9381198,36.0011514,-300.0,266.6068483935,-0.0011514,0.0011198,20,0,0,0,0,1,0,0,0
470,-78.9380936,36.0011985,-300.0,286.2557848501,0.0008105,-0.0019064,40,0,0,0,0,0,1,0,0
471,-78.9380936,36.0011985,-300.0,717.1953276139,0.0037395,0.0060536,6,0,0,1,0,0,0,0,0
472,-78.9380936,36.0011985,-300.0,364.8872102254,0.0017205,0.0025386,7,0,0,0,1,0,0,0,0
473,-78.9380936,36.0011985,-300.0,267.8012330649,-0.0011985,0.0010936,20,0,0,0,0,1,0,0,0
474,-78.9380642,36.0012378,-300.0,286.2290624219,0.0007712,-0.0019358,40,0,0,0,0,0,1,0,0
475,-78.9380642,36.0012378,-300.0,712.5409020572,0.0037002,0.0060242,6,0,0,1,0,0,0,0,0
476,-78.9380642,36.0012378,-300.0,360.7243735791,0.0016812,0.0025092,7,0,0,0,1,0,0,0,0
477,-78.9380642,36.0012378,-300.0,268.7235688492,-0.0012378,0.0010642,20,0,0,0,0,1,0,0,0
478,-78.9380361,36.0012796,-300.0,287.1703330388,0.0007294,-0.0019639,40,0,0,0,0,0,1,0,0
479,-78.9380361,36.0012796,-300.0,708.2392828721,0.0036584,0.0059961,6,0,0,1,0,0,0,0,0
480,-78.9380361,36.0012796,-300.0,357.3435651937,0.0016394,0.0024811,7,0,0,0,1,0,0,0,0
481,-78.9380361,36.0012796,-300.0,271.0153468051,-0.0012796,0.0010361,20,0,0,0,0,1,0,0,0
482,-78.9380162,36.0013077,-300.0,286.9799261067,0.0007013,-0.0019838,40,0,0,0,0,0,1,0,0
483,-78.9380162,36.0013077,-300.0,704.9053112844,0.0036303,0.0059762,6,0,0,1,0,0,0,0,0
484,-78.9380162,36.0013077,-300.0,354.2842252856,0.0016113,0.0024612,7,0,0,0,1,0,0,0,0
485,-78.9380162,36.0013077,-300.0,271.5869299546,-0.0013077,0.0010162,20,0,0,0,0,1,0,0,0
486,-78.9379879,36.0013439,-300.0,287.5199946873,0.0006651,-0.0020121,40,0,0,0,0,0,1,0,0
487,-78.9379879,36.0013439,-300.0,700.662842475,0.0035941,0.0059479,6,0,0,1,0,0,0,0,0
488,-78.9379879,36.0013439,-300.0,350.6725558084,0.0015751,0.0024329,7,0,0,0,1,0,0,0,0
489,-78.9379879,36.0013439,-300.0,272.9105826531,-0.0013439,0.0009879,20,0,0,0,0,1,0,0,0
490,-78.9379609,36.0013776,-300.0,287.9840693039,0.0006314,-0.0020391,40,0,0,0,0,0,1,0,0
491,-78.9379609,36.0013776,-300.0,696.6137394981,0.0035604,0.0059209,6,0,0,1,0,0,0,0,0
492,-78.9379609,36.0013776,-300.0,347.1771121677,0.0015414,0.0024059,7,0,0,0,1,0,0,0,0
493,-78.9379609,36.0013776,-300.0,274.0391481442,-0.0013776,0.0009609,20,0,0,0,0,1,0,0,0
494,-78.9379287,36.0014163,-300.0,288.9838281578,0.0005927,-0.0020713,40,0,0,0,0,0,1,0,0
495,-78.9379287,36.0014163,-300.0,692.0181818732,0.0035217,0.0058887,6,0,0,1,0,0,0,0,0
496,-78.9379287,36.0014163,-300.0,343.3869186192,0.0015027,0.0023737,7,0,0,0,1,0,0,0,0
497,-78.9379287,36.0014163,-300.0,275.7139703533,-0.0014163,0.0009287,20,0,0,0,0,1,0,0,0
498,-78.9378923,36.0014482,-300.0,290.336305597,0.0005608,-0.0021077,40,0,0,0,0,0,1,0,0
499,-78.9378923,36.0014482,-300.0,687.5036325358,0.0034898,0.0058523,6,0,0,1,0,0,0,0,0
500,-78.9378923,36.0014482,-300.0,339.6361940964,0.0014708,0.0023373,7,0,0,0,1,0,0,0,0
501,-78.9378923,36.0014482,-300.0,276.7749513887,-0.0014482,0.0008923,20,0,0,0,0,1,0,0,0
502,-78.9378647,36.0014747,-300.0,291.358613486,0.0005343,-0.0021353,40,0,0,0,0,0,1,0,0
503,-78.9378647,36.0014747,-300.0,683.9391726437,0.0034633,0.0058247,6,0,0,1,0,0,0,0,0
504,-78.9378647,36.0014747,-300.0,336.6883201548,0.0014443,0.0023097,7,0,0,0,1,0,0,0,0
505,-78.9378647,36.0014747,-300.0,277.7837201939,-0.0014747,0.0008647,20,0,0,0,0,1,0,0,0
506,-78.9378423,36.0015088,-300.0,291.809983597,0.0005002,-0.0021577,40,0,0,0,0,0,1,0,0
507,-78.9378423,36.0015088,-300.0,680.2041455138,0.0034292,0.0058023,6,0,0,1,0,0,0,0,0
508,-78.9378423,36.0015088,-300.0,333.5256402905,0.0014102,0.0022873,7,0,0,0,1,0,0,0,0
509,-78.9378423,36.0015088,-300.0,279.3230592125,-0.0015088,0.0008423,20,0,0,0,0,1,0,0,0
510,-78.9378183,36.0015424,-300.0,292.7180883175,0.0004666,-0.0021817,40,0,0,0,0,0,1,0,0
511,-78.9378183,36.0015424,-300.0,676.5198894285,0.0033956,0.0057783,6,0,0,1,0,0,0,0,0
512,-78.9378183,36.0015424,-300.0,330.5795600193,0.0013766,0.0022633,7,0,0,0,1,0,0,0,0
513,-78.9378183,36.0015424,-300.0,281.1472240986,-0.0015424,0.0008183,20,0,0,0,0,1,0,0,0
514,-78.9377968,36.0015833,-300.0,293.2591194878,0.0004257,-0.0022032,40,0,0,0,0,0,1,0,0
515,-78.9377968,36.0015833,-300.0,672.5056680911,0.0033547,0.0057568,6,0,0,1,0,0,0,0,0
516,-78.9377968,36.0015833,-300.0,327.3066626713,0.0013357,0.0022418,7,0,0,0,1,0,0,0,0
517,-78.9377968,36.0015833,-300.0,283.4350693503,-0.0015833,0.0007968,20,0,0,0,0,1,0,0,0
518,-78.9377698,36.0016219,-300.0,294.1148165385,0.0003871,-0.0022302,40,0,0,0,0,0,1,0,0
519,-78.9377698,36.0016219,-300.0,668.1977959403,0.0033161,0.0057298,6,0,0,1,0,0,0,0,0
520,-78.9377698,36.0016219,-300.0,323.753158715,0.0012971,0.0022148,7,0,0,0,1,0,0,0,0
521,-78.9377698,36.0016219,-300.0,285.3605719821,-0.0016219,0.0007698,20,0,0,0,0,1,0,0,0
522,-78.9377457,36.0016488,-300.0,295.1856686513,0.0003602,-0.0022543,40,0,0,0,0,0,1,0,0
523,-78.9377457,36.0016488,-300.0,664.8761741403,0.0032892,0.0057057,6,0,0,1,0,0,0,0,0
524,-78.9377457,36.0016488,-300.0,321.0961699386,0.0012702,0.0021907,7,0,0,0,1,0,0,0,0
525,-78.9377457,36.0016488,-300.0,286.7350112068,-0.0016488,0.0007457,20,0,0,0,0,1,0,0,0
526,-78.9377043,36.0017064,-300.0,297.1194306158,0.0003026,-0.0022957,40,0,0,0,0,0,1,0,0
527,-78.9377043,36.0017064,-300.0,658.5541663927,0.0032316,0.0056643,6,0,0,1,0,0,0,0,0
528,-78.9377043,36.0017064,-300.0,316.173334972,0.0012126,0.0021493,7,0,0,0,1,0,0,0,0
529,-78.9377043,36.0017064,-300.0,290.1594653546,-0.0017064,0.0007043,20,0,0,0,0,1,0,0,0
530,-78.9376826,36.0017402,-300.0,297.8246555992,0.0002688,-0.0023174,40,0,0,0,0,0,1,0,0
531,-78.9376826,36.0017402,-300.0,654.8794267947,0.0031978,0.0056426,6,0,0,1,0,0,0,0,0
532,-78.9376826,36.0017402,-300.0,313.1446447886,0.0011788,0.0021276,7,0,0,0,1,0,0,0,0
533,-78.9376826,36.0017402,-300.0,291.9344887605,-0.0017402,0.0006826,20,0,0,0,0,1,0,0,0
534,-78.9376574,36.0017647,-300.0,297.8831670953,0.0002443,-0.0023426,40,0,0,0,0,0,1,0,0
535,-78.9376574,36.0017647,-300.0,651.0557996464,0.0031733,0.0056174,6,0,0,1,0,0,0,0,0
536,-78.9376574,36.0017647,-300.0,309.393441499,0.0011543,0.0021024,7,0,0,0,1,0,0,0,0
537,-78.9376574,36.0017647,-300.0,291.9648655699,-0.0017647,0.0006574,20,0,0,0,0,1,0,0,0
538,-78.9376164,36.0018154,-300.0,300.883080337,0.0001936,-0.0023836,40,0,0,0,0,0,1,0,0
539,-78.9376164,36.0018154,-300.0,645.5286466328,0.0031226,0.0055764,6,0,0,1,0,0,0,0,0
540,-78.9376164,36.0018154,-300.0,305.6493512563,0.0011036,0.0020614,7,0,0,0,1,0,0,0,0
541,-78.9376164,36.0018154,-300.0,295.8852433411,-0.0018154,0.0006164,20,0,0,0,0,1,0,0,0
542,-78.9375804,36.001862,-300.0,302.6779054598,0.000147,-0.0024196,40,0,0,0,0,0,1,0,0
543,-78.9375804,36.001862,-300.0,640.1332931369,0.003076,0.0055404,6,0,0,1,0,0,0,0,0
544,-78.9375804,36.001862,-300.0,301.4282672822,0.001057,0.0020254,7,0,0,0,1,0,0,0,0
545,-78.9375804,36.001862,-300.0,298.6314826214,-0.001862,0.0005804,20,0,0,0,0,1,0,0,0
546,-78.9375645,36.0018921,-300.0,303.5493262635,0.0001169,-0.0024355,40,0,0,0,0,0,1,0,0
547,-78.9375645,36.0018921,-300.0,637.2364398528,0.0030459,0.0055245,6,0,0,1,0,0,0,0,0
548,-78.9375645,36.0018921,-300.0,299.272058045,0.0010269,0.0020095,7,0,0,0,1,0,0,0,0
549,-78.9375645,36.0018921,-300.0,300.7034478748,-0.0018921,0.0005645,20,0,0,0,0,1,0,0,0
550,-78.9375499,36.0019189,-300.0,303.7888528336,9.01e-05,-0.0024501,40,0,0,0,0,0,1,0,0
551,-78.9375499,36.0019189,-300.0,634.3448380683,0.0030191,0.0055099,6,0,0,1,0,0,0,0,0
552,-78.9375499,36.0019189,-300.0,296.7382964568,0.0010001,0.0019949,7,0,0,0,1,0,0,0,0
553,-78.9375499,36.0019189,-300.0,301.9631050053,-0.0019189,0.0005499,20,0,0,0,0,1,0,0,0
554,-78.9375317,36.0019621,-300.0,305.0013270341,4.69e-05,-0.0024683,40,0,0,0,0,0,1,0,0
555,-78.9375317,36.0019621,-300.0,630.6031985403,0.0029759,0.0054917,6,0,0,1,0,0,0,0,0
556,-78.9375317,36.0019621,-300.0,294.1232629241,0.0009569,0.0019767,7,0,0,0,1,0,0,0,0
557,-78.9375317,36.0019621,-300.0,305.2363929761,-0.0019621,0.0005317,20,0,0,0,0,1,0,0,0
558,-78.9375064,36.0020075,-300.0,306.6255370315,1.5e-06,-0.0024936,40,0,0,0,0,0,1,0,0
559,-78.9374908,36.0020377,-300.0,307.6747261784,-2.87e-05,-0.0025092,40,0,0,0,0,0,1,0,0
560,-78.9374634,36.0020739,-300.0,309.8326567619,-6.49e-05,-0.0025366,40,0,0,0,0,0,1,0,0
561,-78.937417,36.0021041,-300.0,312.7616367372,-9.51e-05,-0.002583,40,0,0,0,0,0,1,0,0
562,-78.937417,36.0021041,-300.0,614.3037399736,0.0028339,0.005377,6,0,0,1,0,0,0,0,0
563,-78.937417,36.0021041,-300.0,282.5449273944,0.0008149,0.001862,7,0,0,0,1,0,0,0,0
564,-78.937417,36.0021041,-300.0,315.2674368394,-0.0021041,0.000417,20,0,0,0,0,1,0,0,0
565,-78.9373723,36.0021458,-300.0,315.9624654478,-0.0001368,-0.0026277,40,0,0,0,0,0,1,0,0
566,-78.9373723,36.0021458,-300.0,608.7603783115,0.0027922,0.0053323,6,0,0,1,0,0,0,0,0
567,-78.9373723,36.0021458,-300.0,278.7101564018,0.0007732,0.0018173,7,0,0,0,1,0,0,0,0
568,-78.9373723,36.0021458,-300.0,318.2588061574,-0.0021458,0.0003723,20,0,0,0,0,1,0,0,0
569,-78.9373759,36.0021801,-300.0,315.924973749,-0.0001711,-0.0026241,40,0,0,0,0,0,1,0,0
570,-78.9373759,36.0021801,-300.0,607.0893575775,0.0027579,0.0053359,6,0,0,1,0,0,0,0,0
571,-78.9373759,36.0021801,-300.0,277.7539404055,0.0007389,0.0018209,7,0,0,0,1,0,0,0,0
572,-78.9373759,36.0021801,-300.0,321.1500960144,-0.0021801,0.0003759,20,0,0,0,0,1,0,0,0
573,-78.9373592,36.0022186,-300.0,317.6015039255,-0.0002096,-0.0026408,40,0,0,0,0,0,1,0,0
574,-78.93735,36.0022668,-300.0,318.3453766922,-0.0002578,-0.00265,40,0,0,0,0,0,1,0,0
575,-78.937308,36.002314,-300.0,321.1746753395,-0.000305,-0.002692,40,0,0,0,0,0,1,0,0
576,-78.937308,36.002314,-300.0,594.5228824824,0.002624,0.005268,6,0,0,1,0,0,0,0,0
577,-78.937308,36.002314,-300.0,269.4152440767,0.000605,0.001753,7,0,0,0,1,0,0,0,0
578,-78.937308,36.002314,-300.0,331.3520905402,-0.002314,0.000308,20,0,0,0,0,1,0,0,0
579,-78.937294,36.0023673,-300.0,322.8044829856,-0.0003583,-0.002706,40,0,0,0,0,0,1,0,0
580,-78.937294,36.0023673,-300.0,590.6360858062,0.0025707,0.005254,6,0,0,1,0,0,0,0,0
581,-78.937294,36.0023673,-300.0,267.2603481349,0.0005517,0.001739,7,0,0,0,1,0,0,0,0
582,-78.937294,36.0023673,-300.0,335.8536564076,-0.0023673,0.000294,20,0,0,0,0,1,0,0,0
583,-78.9373408,36.0023884,-300.0,319.9269096293,-0.0003794,-0.0026592,40,0,0,0,0,0,1,0,0
584,-78.9373408,36.0023884,-300.0,592.9047791123,0.0025496,0.0053008,6,0,0,1,0,0,0,0,0
585,-78.9373408,36.0023884,-300.0,269.2357367515,0.0005306,0.0017858,7,0,0,0,1,0,0,0,0
586,-78.9373408,36.0023884,-300.0,338.0453058552,-0.0023884,0.0003408,20,0,0,0,0,1,0,0,0
587,-78.9373931,36.0024082,-300.0,316.7082911482,-0.0003992,-0.0026069,40,0,0,0,0,0,1,0,0
588,-78.9373931,36.0024082,-300.0,595.6736594272,0.0025298,0.0053531,6,0,0,1,0,0,0,0,0
589,-78.9373931,36.0024082,-300.0,271.6149587264,0.0005108,0.0018381,7,0,0,0,1,0,0,0,0
590,-78.9373931,36.0024082,-300.0,340.2292578648,-0.0024082,0.0003931,20,0,0,0,0,1,0,0,0
591,-78.9374192,36.0024184,-300.0,314.9294291688,-0.0004094,-0.0025808,40,0,0,0,0,0,1,0,0
592,-78.9374192,36.0024184,-300.0,596.9467821881,0.0025196,0.0053792,6,0,0,1,0,0,0,0,0
593,-78.9374192,36.0024184,-300.0,272.5962176463,0.0005006,0.0018642,7,0,0,0,1,0,0,0,0
594,-78.9374192,36.0024184,-300.0,341.1890329999,-0.0024184,0.0004192,20,0,0,0,0,1,0,0,0
595,-78.9374458,36.0024222,-300.0,313.4216751352,-0.0004132,-0.0025542,40,0,0,0,0,0,1,0,0
596,-78.9374458,36.0024222,-300.0,598.8040730376,0.0025158,0.0054058,6,0,0,1,0,0,0,0,0
597,-78.9374458,36.0024222,-300.0,274.2233529823,0.0004968,0.0018908,7,0,0,0,1,0,0,0,0
598,-78.9374458,36.0024222,-300.0,341.9765223439,-0.0024222,0.0004458,20,0,0,0,0,1,0,0,0
599,-78.9374799,36.0024343,-300.0,311.1703480495,-0.0004253,-0.0025201,40,0,0,0,0,0,1,0,0
600,-78.9374799,36.0024343,-300.0,600.5833433769,0.0025037,0.0054399,6,0,0,1,0,0,0,0,0
601,-78.9374799,36.0024343,-300.0,275.6545913088,0.0004847,0.0019249,7,0,0,0,1,0,0,0,0
602,-78.9374799,36.0024343,-300.0,343.2252519241,-0.0024343,0.0004799,20,0,0,0,0,1,0,0,0
603,-78.9375403,36.0024702,-300.0,307.8534451248,-0.0004612,-0.0024597,40,0,0,0,0,0,1,0,0
604,-78.9375403,36.0024702,-300.0,603.2198769939,0.0024678,0.0055003,6,0,0,1,0,0,0,0,0
605,-78.9375403,36.0024702,-300.0,278.3750992833,0.0004488,0.0019853,7,0,0,0,1,0,0,0,0
606,-78.9375403,36.0024702,-300.0,347.0911603124,-0.0024702,0.0005403,20,0,0,0,0,1,0,0,0
607,-78.9376057,36.0025102,-300.0,304.4127223892,-0.0005012,-0.0023943,40,0,0,0,0,0,1,0,0
608,-78.9376057,36.0025102,-300.0,606.0907689839,0.0024278,0.0055657,6,0,0,1,0,0,0,0,0
